target,source,time,week,comment,target_id,source_id
http://boscoyam3820.wordpress.com,http://hystblog.wordpress.com,2017-03-24,9,"I think your way to introduce the semantic function of program language is interesting. As an engineering student, we usually deal with the programming language. For myself, sometimes I need to use a difficult language I never learn to do assignments. At that moment, I always think about what if there is a kind of programming language that everybody can understand and learn how to use easily. As you say, different scenarios of semantics are being developed. If there is a day programming writing is not only can be done by programmers but all the public, I believe that the interaction between human and computer will be much more as I can image now.",30,41
http://boscoyam3820.wordpress.com,http://ierg3320sze.wordpress.com,2017-03-23,9,"Your example on comparing the search path with strong and weak scent is really interesting. The graph clearly made me know the importance of having a good information scent.It inspires me as an engineer, for example, we should design some systems or websites that distributing and passing the information to users in a smart way, letting them find out what they need in a short time with minimum effort by giving some hints on it.Information Foraging Theory gives us the trace for knowing and analyzing how human needs. I also think that we should follow the guidance to fulfill users expectations.",30,43
http://boscoyam3820.wordpress.com,http://ierg3320122.wordpress.com,2017-03-24,9,"You have clearly explained the content of Information foraging theory that is widely applied in our digital world. For our searching engine like Google, Youtube, Yahoo,  they do provide a good information scent that people require only low period of time in the process of searching. Once we type in things we want or ever type in the half of the keyword, information you expect to see will then manifest in front of you right on the searching list. They are ,as I know, making use of user experience (UX) data to construct their searching system. The most popular searched word is saved and arranged at the first stand of the searching list, so that people will probably find the information they are inclined to. Another flawless example about the use of information foraging theory is the recommendation system. It is widely used for the public to find things like restaurants, places, that are of their great preference. Also, people are unnecessary to ask friends or other people to find the places they want to go and, instead, they just need to click on the map or the website on mobile gadget to find it. Undoubtedly, this is the use of Information foraging theory.",30,37
http://boscoyam3820.wordpress.com,http://amazinghoran.wordpress.com,2017-03-25,9,"The title is similarity between IFT and OFT,but you have talked alot about information foraging theory on its defination and  application lacking information about optimal foraging theory.If you want to find the similarity ,some analysis on OFT is also needed.Let me share with you some of my understanding about optimal foraging theory.In my opinion,OFT  is a model that helps predict how an animal behaves when searching for food. The animal wants to gain the most benefit (energy) for the lowest cost during foraging, so that it can maximize its fitness. OFT helps predict the best strategy that an animal can use to achieve this goal.I always believe that IFT definately came from OFT.My focus is on how OFT works.
One of the famous model is optimal in starlings.Starlings leave their nests and travel to food patches in search for larval leatherjackets to bring back to their young. The starlings must determine the optimal number of prey items to take back in one trip (i.e. the optimal load size). While the starlings forage within a patch, they experience diminishing returns: the starling is only able to hold so many leatherjackets in their bill, so the speed with which the parent picks up larvae decreases with the number of larvae that it already has in its bill. Thus, the constraints are the shape of the curve of diminishing returns and the travel time (the time it takes to make a round trip from the nest to a patch and back). In addition, the currency is hypothesized to be net energy gain per unit time.Using this currency and the constraints, the optimal load can be predicted by drawing a line tangent to the curve of diminishing returns, as discussed previously.This process works very similar to the information searching method used in networking(ie.internet)",30,34
http://boscoyam3820.wordpress.com,http://ierg3320122.wordpress.com,2017-03-22,9,"Contextual Computing is actually the big trend for our technology development that computing is done with situational and environmental information about humans. Basing on their preference and information to create some actions people need. I admit that people need Contextual Computing as their technology computing method, with examples like GPS system, Facebooks valuations etc.
As the risk you mentioned,  privacy is of great concern that contextual computing needs peoples information and experience to build up. It relies on stored data about previous users preferences. For this purpose, people have to sacrifice their privacy.",30,37
http://boscoyam3820.wordpress.com,http://ierg3320sze.wordpress.com,2017-03-23,9,"I think your example of Amazon Go is a good illustration of context computing. One of the ultimate goals of context computing is to bring convenience to our life. And with Amazon Go, we can save a lot of time because we dont have to queue. It also saves lots human resources. Context computing makes life easier. But we have to admit that as you said, wrong compiling may occur. Therefore I think in future, how to construct a large enough and more precise database is what we engineer can improve in context computing.",30,43
http://boscoyam3820.wordpress.com,http://ierg3320wkc.wordpress.com,2017-03-24,9,"One of the most significant benefits of context computing is to save our time as most of the information are handled by the devices (Internet of Things). The Amazon Go example is to show how the time is saved by the payment is handled by the sensor and phone.
However, the trade-off of convenience is security. Take Amazon Go as the example, the credit card information maybe steal by others during payment or by other malicious sensors approach your phone. One possible solution is to enhance the encrypt during the payment process. However, this requires more time to finish the process which affects the efficiency.
So, the future question is how to protect the information of users while the product efficiency can be kept.",30,61
http://boscoyam3820.wordpress.com,http://hystblog.wordpress.com,2017-03-24,9,"I see your point about context computing and you give good examples to show us the different sides of it. To prevent the risk of abusing personal information, I think companies should state clear what the usage of collected data will be and let the user decide to use it or not so that user will think twice before they use. Moreover, companies should increase the security in order to prevent users information from being stolen. Nevertheless, applyingcontext computing into these kinds of system can make our daily issue more convenient and improve our life a lot. Therefore, I believe that the advantage of context computing is more than its disadvantage.",30,41
http://boscoyam3820.wordpress.com,http://ierg3320wongcheongfai.wordpress.com,2017-03-24,9,"I agree that although context computing is useful in our daily lives, it can harm our daily lives too if we dont treat it well. As the world being more and more digital, privacy is really something people should aware about. We always heard about some celebrities phone was hacked and their private photo was exposed to the world and this events could kill their lives. Therefore, we should aware about the privacy of our own data when using some new technology that are not mature enough.",30,21
http://boscoyam3820.wordpress.com,http://ierg3320122.wordpress.com,2017-03-19,9,"Yes, I am quite sure that chameleon effect is mostly the way poeple go when it comes to dealing with anything in their daily life. It just likes a trend to which people are following. For example, more and more people are currently appreciating Koreans fashion,music,dancing,food and etc. not always because people themselves think its style is good and surpasses other countries, but because they follow the trend. Thats what we can see, Social cognition. Owing to others views, you are gradually changing your taste. I share your opinion that we should reflect ourselves and think about the information we receive are trustworthy or not, as the way we mirror other people may somehow  be not unfavorable.",30,37
http://boscoyam3820.wordpress.com,http://ierg3320sze.wordpress.com,2017-03-23,9,"I appreciate your example on the news that saying people rush to buy salt in attempt to prevent radiation. Social cognition is really an interesting thing to study. Our choices are easily affected by others all the days. I remember that there is a funny social experiment: In an elevator, all actors are facing the wall of the elevator, when people get into the elevator and see everyone are facing against the door, they turn their body and did the same thing. The example tells us that our beliefs, as you mentioned, did mirrored the public mind set.It is important that we should think more before making decision, considering if the action is worth to do or did have value to do.",30,43
http://boscoyam3820.wordpress.com,http://hystblog.wordpress.com,2017-03-24,9,"I share your view that social cognition highly effects our daily life. As a university student, we should have critical thinking and make the decision by ourselves. For example, when we balance the time of study and joining the extra-curricular activity, we need do judgment by ourselves but not only listen to the peer. Even more, being an engineering student, we should observe the surroundings more in order to develop a design that fit people and improve their life.",30,41
http://boscoyam3820.wordpress.com,http://ierg33202017.wordpress.com,2017-03-24,9,"Your advice and the news are really inspiring. Indeed, social cognition is something that we cannot avoid. I love the sentence we should consider which value action is contribution. Sometimes, we just simply copy others though or action without understanding. If that is a good thing, it is acceptable. However, it is quite dangerous if someone is doing bad thing. In my view, thinking of the consequence for each action may be helpful. If it is harm to someone, then dont do that.",30,25
http://boscoyam3820.wordpress.com,http://nelsonching.wordpress.com,2017-03-25,9,"I understand what you have mentioned before and the example is nice to do the discussion. Social cognition is a great topic to discuss. Although we may tease their silly action which is rush to buy table salt to avoid radiation, I think their decisions can be explained. In my opinion, they want to protect themselves and save their lives. So no matter what are people doing, they will trend to follow and trust them. Social cognition bases on people learning from their own cognitive structures and life experiences to do the responses. If it can bring them some benefits, they will try to do it surely. Therefore, I think we should understand ourselves first and understand how the psychological characteristics, motives, life experiences and modality are controlling ourselves. So that we can know why people will buy table salt to avoid radiation and we can stop ourselves to fall into the same error in the future.",30,49
http://boscoyam3820.wordpress.com,http://ierg3320520.wordpress.com,2017-03-25,9,"Your article is so great. You reveal the social cognition in a clear way, and you give real examples in real life, even the examples on your own, that is so inspiring and interesting. I agree with you so much that we not only would be affected by information on making choices, but also by thr social environment and the evaluations from the others. In reality, we always change choices due to the social envirnment. This is so true that we should not focus on how not to be affected by the others, but how the social recogniton behaves and works.",30,77
http://boscoyam3820.wordpress.com,http://ierg3320sze.wordpress.com,2017-03-23,9,"Thank you for your summarize on the kind of program languages. As an engineer, semantic function is something that we are facing and working on every day. They are very important in computer science. We can see that all those three type of program languages are containing many notations, this are some standards for the computer to know what command we are trying to give it. We should appreciate the beauty of it, because it can express a long string of sentence (meaning) in few characters. Just like your figure1, one line of denotational semantics can represent 3 lines of words. In the future, we look forward to having some more easy-understand program languages, and can effectively transfer our human language to program language, in an efficient way.Liked by 1 person",30,43
http://boscoyam3820.wordpress.com,http://ierg3320122.wordpress.com,2017-03-23,9,"You have inspired me something I have not paid attention on before, while it is an interesting and rather important topic to me, I, an information engineering, am often keeping in touch with the Internet as well as programming, but seldom do I know the background of programming language. This three types of semantic function of program language remind me that program language is actually a form of human information interaction that allows me to compute things we, human, want into digital things that are readable for computers. Programming, acting as the bridge between human and computer, makes use of the three semantic functions to let us control our computer system easily.",30,37
http://boscoyam3820.wordpress.com,http://hystblog.wordpress.com,2017-03-24,9,"I think your way to introduce the semantic function of program language is interesting. As an engineering student, we usually deal with the programming language. For myself, sometimes I need to use a difficult language I never learn to do assignments. At that moment, I always think about what if there is a kind of programming language that everybody can understand and learn how to use easily. As you say, different scenarios of semantics are being developed. If there is a day programming writing is not only can be done by programmers but all the public, I believe that the interaction between human and computer will be much more as I can image now.",30,41
http://boscoyam3820.wordpress.com,http://ierg3320sze.wordpress.com,2017-03-23,9,"Your example on comparing the search path with strong and weak scent is really interesting. The graph clearly made me know the importance of having a good information scent.It inspires me as an engineer, for example, we should design some systems or websites that distributing and passing the information to users in a smart way, letting them find out what they need in a short time with minimum effort by giving some hints on it.Information Foraging Theory gives us the trace for knowing and analyzing how human needs. I also think that we should follow the guidance to fulfill users expectations.",30,43
http://boscoyam3820.wordpress.com,http://ierg3320122.wordpress.com,2017-03-24,9,"You have clearly explained the content of Information foraging theory that is widely applied in our digital world. For our searching engine like Google, Youtube, Yahoo,  they do provide a good information scent that people require only low period of time in the process of searching. Once we type in things we want or ever type in the half of the keyword, information you expect to see will then manifest in front of you right on the searching list. They are ,as I know, making use of user experience (UX) data to construct their searching system. The most popular searched word is saved and arranged at the first stand of the searching list, so that people will probably find the information they are inclined to. Another flawless example about the use of information foraging theory is the recommendation system. It is widely used for the public to find things like restaurants, places, that are of their great preference. Also, people are unnecessary to ask friends or other people to find the places they want to go and, instead, they just need to click on the map or the website on mobile gadget to find it. Undoubtedly, this is the use of Information foraging theory.",30,37
http://boscoyam3820.wordpress.com,http://amazinghoran.wordpress.com,2017-03-25,9,"The title is similarity between IFT and OFT,but you have talked alot about information foraging theory on its defination and  application lacking information about optimal foraging theory.If you want to find the similarity ,some analysis on OFT is also needed.Let me share with you some of my understanding about optimal foraging theory.In my opinion,OFT  is a model that helps predict how an animal behaves when searching for food. The animal wants to gain the most benefit (energy) for the lowest cost during foraging, so that it can maximize its fitness. OFT helps predict the best strategy that an animal can use to achieve this goal.I always believe that IFT definately came from OFT.My focus is on how OFT works.
One of the famous model is optimal in starlings.Starlings leave their nests and travel to food patches in search for larval leatherjackets to bring back to their young. The starlings must determine the optimal number of prey items to take back in one trip (i.e. the optimal load size). While the starlings forage within a patch, they experience diminishing returns: the starling is only able to hold so many leatherjackets in their bill, so the speed with which the parent picks up larvae decreases with the number of larvae that it already has in its bill. Thus, the constraints are the shape of the curve of diminishing returns and the travel time (the time it takes to make a round trip from the nest to a patch and back). In addition, the currency is hypothesized to be net energy gain per unit time.Using this currency and the constraints, the optimal load can be predicted by drawing a line tangent to the curve of diminishing returns, as discussed previously.This process works very similar to the information searching method used in networking(ie.internet)",30,34
http://ierg3320cws.wordpress.com,https://chungsuilun.wordpress.com/,2017-02-10,3,"Thats good. Nowadays, there are so many engineering who are good at designing various hi-tech products. Yet, to make a product that meet the users need, we have to first understand what they really need. Thats why we study human information behavior. This is an important topics for information engineering students who wish to design or work in a social network field.",31,id not found
http://ierg3320cws.wordpress.com,http://ierg3320lhy.wordpress.com,2017-02-12,4,"Interaction between the users and the information is a important part for a user to experience the digital information. Different background color or different focus point may affect the understanding of the information to users. Therefore, we should understand the HII well to provide the services to the users.",31,79
http://ierg3320cws.wordpress.com,http://anguslin3320.wordpress.com,2017-03-24,9,"It is good that you bring up the point that analyzing human information interaction to optimizing product design. Product design should be a never ending process by inputting users feedback, and output a renew design to optimize the process.
Human information analysis can be a huge tool to aid the collecting of data.",31,80
http://ierg3320cws.wordpress.com,http://ierg3320788.wordpress.com,2017-03-23,9,"Thank you for sharing. I do agree social interactions have good and bad points. As you have mentioned, With the aids of social networking, they begun to encourage more interactions from the internet and thus attracting more readers. One good example is Facebook, which is a platform for users to share their views, read pages and news and comment on the issue. With these platforms, we can learn more about the issue from different perspectives. It allows us to understanding the issue more thoroughly. However, the bad point is that the information from these platforms is not always true since they are only opinions from different users. Therefore, as a user of such platforms, we should carefully select reliable source instead of believing all the information from the website. For example, we can do some research of the pages we visit to determine how reliable they are. Also, do not solely believe the comments of users. Instead, treat them as opinions from different sectors but not a fact.",31,35
http://ierg3320cws.wordpress.com,http://anguslin3320.wordpress.com,2017-03-24,9,"Thank you for your thoughts on social media impacting the society. I agree with your point that social media can have good and bad influence on the society.
For the advantages, i agree that knowledge are now more accessible with the bloom of internet. In the past centuries, if you want to learn a craft or acquire new knowledge, you either become a apprentice of a skillful person or go to the libraries and learn and read more about the topic.
Social media and the information bloom helps people share their knowledge. A simple search on Youtube How to"" would instantly spawn up to billions of informative videos, from cooking lessons, how to care for your plants and even programming tutorial!
knowledge are more accessible with social media bloom.
However, false information may also be spread. With the information overload, Clickbaits"" appears. We are receiving many information a day and some publishers would sometimes use dramatic and exaggerated titles to attract viewers. Internet users seldom filter those information and take it as facts. It would cause some false information to circulate the internet.",31,80
http://ierg3320cws.wordpress.com,http://chungsuilun.wordpress.com,2017-03-24,9,"I want to mention something about traditional media( like news paper, radio news) and the internet media. The main difference between these 2 objects is about the reliability. Traditional media seems to be losing the popularity as we cannot give feed-backs and have discussion about a specific topics. However, the information post by such traditional media is guaranteed to be, although not 100%, true. Therefore, it do has its value. I agree that having interaction is one of the benefits of online media. Yet, we have to think about the reliability.",31,65
http://ierg3320cws.wordpress.com,http://ierg3320l.wordpress.com,2017-03-24,9,"Thanks for your sharing. . I really agree with you that social media bring pro and harms on the society. It plays an essential role for us and people use social medias to do some human interaction. However, nowadays there are lots of misleading news posted by social media and bait lots of people decision for some Clickbaits"" items. It bring lots of unrelated content to us.",31,51
http://ierg3320cws.wordpress.com,http://ierg3320ywy.wordpress.com,2017-03-26,10,"I agree with you about the drawback of social media. Since there is too many information online, some of them may be incorrect. As a result, we should only trust information or news from trustworthy source online.",31,17
http://ierg3320cws.wordpress.com,http://ierg3320swk.wordpress.com,2017-03-06,7,"Your post shows a simple example for me to understand how opinion mining actually work. I agree that opinion mining is important on business for analyzing their products on target marketing, like your post mention that analyzing the opinion from users can reflect the feeling of the products.
Besides, opinion mining can also be used in social media. Developers can use opinion mining to analyzing what information most of users like. More than that, it can also help developers to improve UX by understanding the opinion from users.
Thanks for your sharing.",31,18
http://ierg3320cws.wordpress.com,http://ierg3320blog.wordpress.com,2017-03-13,8,"Thank you for your sharing. After reading your blog, I have a clearer concept about how opinion mining work. In your blog, you have mentioned that if the companies make good use of opinion mining, they may promote their products more efficiently. I also found that we can make use of opinion mining in our college FYP. Since we have to conduct surveys to collect data from the interviewee, these data are random and difficult for us to analysis. If we adopt the opinion mining, we can easily classify whether the interviewee agrees with the question or not. This show a  way that we can apply what we have learnt.",31,10
http://ierg3320cws.wordpress.com,http://ierg3320tsepikkei.wordpress.com,2017-03-21,9,"Sentiment analysis is really important way to let products to stand out in this huge market as a better business planning can be done. This can also target the right customers for their products through the analysis of the data collections from the recommended system as well as different comments.
Also, this can help to monitor different social media platforms for a better overview for an object or product in an efficient and effective way. This will surely build a better user experiences and at the same time allow the companies to get expose to more different users that can increase their product sales.",31,1
http://ierg3320cws.wordpress.com,http://ierg3320788.wordpress.com,2017-03-23,9,"Thank you for your sharing. Sentiment analysis is an important way for manufacturers to determine their products popularity and performance. There are several ways for doing so. As you have mentioned, By analysing the keywords, such as love"", best"", great""and disappointed"", customers emotion towards the product can be measured and turn into facts for further business planning. This is the simplest method for sentiment analysis, Keyword processing. It is done by categorizing words as positive and negative. Then, it determines the overall percentage of positive or negative words in a passage.
Theres also another way called Natural Language Processing (NLP). The principle is to make the computer understand natural language input and generate natural language output. In order words, computers can get the meaning of human words, as it understands that several words form a phrase, several phrases form a sentence, and sentences express ideas.
Though sentiment analysis is really useful for different business and applications, it is not always reliable. Therefore, as an analyst, we should choose a suitable method carefully so that the result can be more comprehensive and reliable. As a user, we should choose a vendor that treats sentiment analysis seriously and is capable to update their technology regularly.I have also posted a topic related to sentiment analysis, you may have a look if you are interested
https://ierg3320788.wordpress.com/2017/02/24/the-use-of-sentiment-analysis-in-social-media-analysis/",31,35
http://ierg3320cws.wordpress.com,http://chungsuilun.wordpress.com,2017-03-24,9,"The sentiment analysis is a very useful ways to analyst comments! sometimes, we might be hard to give marks on a scale to represent how we feel bout this products. The simplest way is to give a comment on words! With this background, we can easily get to know how user think of our products by using the sentiment analysis. Yet, this has to be used carefully as adding a word like not/non/a/in will totally changed the meaning ",31,65
http://ierg3320cws.wordpress.com,http://atot0907.wordpress.com,2017-03-11,7,"I do agree with online stores being convenient and require less capital for retailers but I think that traditional in-store environment still have its competitiveness. Personally I like trying on clothings and shoes before buying them, especially after a few terrible experiences with Taobao haha~Have you ever heard of the try this product"" function in Taobao?The online stores send their product to their customers for trail and the customers can enjoy the product without paying for a period of time say maybe one month. With the great evolution of logistics industry these years, I believe someday the traditional in-store environment will be replaced completely by the online store. haha",31,72
http://ierg3320cws.wordpress.com,http://andytangsite.wordpress.com,2017-03-24,9,"Have you ever heard of the try this product"" function in Taobao?The online stores send their product to their customers for trail and the customers can enjoy the product without paying for a period of time say maybe one month. With the great evolution of logistics industry these years, I believe someday the traditional in-store environment will be replaced completely by the online store. haha",31,id not found
http://ierg3320cws.wordpress.com,http://mosessmng.wordpress.com,2017-03-16,8,"Hi Winsome. Thank for your sharing. Regarding with you points, I have some reservations. I do agree that digital environment will be our trend. But I dont think traditional store is losing its attractiveness. For an example, will you buy Salmon Sashimi in Taobao?
I think that both online and traditional store has it own strength and weakness. But they are not in mutually exclusive position but coexist. In fact, they make, develop a better environment for store and customers. It is very often that customers used to get in traditional store to have experience with the products. And then they look for discount in online store to buy them. What do you think?",31,64
http://ierg3320cws.wordpress.com,http://ierg3320swk.wordpress.com,2017-03-16,8,"I also agree that online shopping is a trend for coming year. Online shopping has many benefits for people such as goods are cheaper, and people be more convenient to shop rather than walking around shopping malls whole day, Online shopping is attractive has its reason. I have seen an article said that online shops have no-taxes-charged, free shipping offers and the types of goods are much more than traditional shops. These makes more people willing to go online shopping.
Thanks for your sharing!",31,18
http://ierg3320cws.wordpress.com,http://ierg3320lhy.wordpress.com,2017-03-20,9,"Thanks for your sharing. I agree that the digital environment will be the trend of the market. Also, the AR technology can improve the online store greatly. AR technology allow the user can have the experience of different products on the virtual environment. For example, customers can try the clothes via the AR technology to see if the style and the size is suitable for them. This can make users to be more confident when they are purchasing on the online store.",31,79
http://ierg3320cws.wordpress.com,http://tommyierg3320.wordpress.com,2017-03-20,9,"Thanks for your sharing. I agree that digital environment will be the new trend in the Hong Kong. Except those online platforms for shopping or Q&A on Internet, as one classmate mentioned above, the mature of AR/VR technologies can help to make the digital environment to the reality. For example, we can make some courses such as cooking by using VR technology to simulate the real cooking situation or using AR to simulate the Face-to-Face online chat room. Therefore, I think the digital environment concept and AR/VR technology will definitely be a trend especially in Hong Kong, which the population density is very high.",31,24
http://ierg3320cws.wordpress.com,http://ierg3320layblog.wordpress.com,2017-03-22,9,"The trend of digital environment will be popular in HK for sure. We can see HKs field of digital payment is becoming more mature, for example Octopus P2P payment service, Apple Pay etc. Security approach and technique is raising day by day, it provides secure payment for customers and raise their confidence of online shopping.
Also, by using real time chatting system, customers could reach shop assistant for their help all the time. This makes digital shop looks more similar to a physical shop. And may bring better experience for some shy"" customers.",31,68
http://ierg3320cws.wordpress.com,http://ierg3320788.wordpress.com,2017-03-23,9,"Thank you for your sharing. Online shopping has become more and more popular nowadays. I am also an online buyer and I totally understand the convenience it brings. Online shopping could be one of the most useful developments from the digital world. We no longer have to go out for shopping. Instead, we can shop whenever and wherever we want, using computers or even smartphones. Moreover, the greatest advantage of online shopping is that it removed the barrier between countries. In the past, it is hard for us to purchase products from different countries unless we go travelling or we pay expensive shipping fee. However, as online shopping is more popular now, shipping is cheaper, some online shops even provide free shipping fee. This gives us more choice when shopping and also have a broader horizon when purchasing products we are interested.
However, online shopping also poses some risks. For example, some online shops are not mature enough and may have mistakes when sending your products. Some even do not send you any goods. Therefore, before purchasing from online shopping, we should do some research on the company to reduce the chance of being cheated.",31,35
http://ierg3320cws.wordpress.com,http://ierg3320charles.wordpress.com,2017-03-23,9,"It is a fact that there are more and more online shops in Hong Kong these days. As you mentioned, the shop owner can face less risk and cost in order to open an online shop while the customers can just have a click and order the products they want and the products may mainly delivered to the home directly. This is a reason that more and more people are willing to start their own business nowadays. Though traditional shops still have their selling point to attract people like they can touch the product and know more about the quality of the products provided, online shops still have a great advantage in convenience and saving physical space.",31,48
http://ierg3320cws.wordpress.com,https://ronald3320.wordpress.com/,2017-03-24,9,"Thanks for your sharing. I also think that the digital environment will be the new trend in the world. Amazon, Taobao and Instagram shop, all these are using the digital environment to setting up a store. As what Winsome said in the blog, more information detail and more time to do research for the product are provided by online stores. However, we should also think about the compatibility of all the users from different age should be able to enjoy the shopping process. So I think the ease of use is also a main concern when we moving to a digital environment.",31,id not found
http://ierg3320cws.wordpress.com,http://ierg3320cuhk.wordpress.com,2017-03-24,9,"I also think that online marketing will be a trend in Hong Kong. It is comfortable to sit inside our homes and make orders from the Internet. Not only it can save our cost to go to different shops to check which one is the cheapest, but also it provides a platform that consumers can share their personal opinions so as to encourage the interaction between consumers.
On the other hand, tradition stores will enhance their quality due to the rise of online marketing. As a result, consumers can definitely be beneficial.",31,70
http://ierg3320cws.wordpress.com,http://ierg3320wkc.wordpress.com,2017-03-24,9,"Online shopping really brings convenience to us, we can easily purchase a product by just clicking a few buttons at home, this saves a lot time. However, there always a trade-off between fast and quality, as we can not try on the commodities, there are always cases that the product is in a wrong size, the color is not the same with the photo in the net, etc. This kind of issues may even waste more time for us to deal with the seller. So, we need to be careful while using such new way to buy things.",31,61
http://ierg3320cws.wordpress.com,http://chungsuilun.wordpress.com,2017-03-24,9,"The trend of online shopping become more and more popular. We can learn something good from the biggest trading website in China  the Taobao trading website. we can see that we are using different ways to improve the quality of purchasing. The website is designed to be user friendly. I think, with the study of digital environment, we can create a better experience of online shopping.",31,65
http://ierg3320cws.wordpress.com,http://ierg3320l.wordpress.com,2017-03-24,9,Thanks for your sharing. I agree with you that The traditional in-store environment are not good enough for against the online store. Online store can reduce the fixed price and decrease the inventory price for buyers which is very important for buyers to decide for buying the product. Amazon Go may be a way to reduce some human resource but also act as a in-store environment for buyer to reduce the fixed cost for seller.,31,51
http://ierg3320cws.wordpress.com,http://ierg3320grant.wordpress.com,2017-03-25,9,"I agree that online shopping is a new trend of people purchasing habit, because of its convenience. People can now easily to browse different kinds of stores and buy the things they want by sitting in front of a computer. However, I think that online shop can never replace a real shop. Customer can never get a full understanding of the product they want to buy in the internet, because they can only know the detail and quality of product only by description and photo provided by retailer, also by the comment of customer. While shopping in a real store, customer are able to view and touch the real product, which providing them highly confidence that  online shop can never provide.",31,56
http://alexchungxx.wordpress.com,http://meinym.wordpress.com,2017-03-24,9,"Information Technology is really a big part in lives that we should not lack. It is the application of computers to store, study, retrieve, transmit, and manipulate data, or information, often in the context of a business or other enterprise.",32,26
http://alexchungxx.wordpress.com,http://meinym.wordpress.com,2017-03-24,9,"I have to same view with you about that the GS1 Identification key is very useful and convenient to our lives. GS1 ID Keys give companies efficient ways to access information about items in their supply chains, and share this information with trading partners.",32,26
http://alexchungxx.wordpress.com,http://ierg33202017.wordpress.com,2017-03-25,9,"I would say GS1 really brings much convenience to us as a customer. As you mentioned, we can understand the status of the product if the company we can track the location of the product. In the past, you wont know when the product would arrive. When GS1 is technology is created, the situation becomes different. It really brings confidence to customer since the company can provide the exact location of the product and arrival date. There is no need to worry about the loss of your product.Liked by 1 person",32,25
http://alexchungxx.wordpress.com,http://journey1001.wordpress.com,2017-03-24,9,"Information entropy is quite a new concept to me. Ive never thought the information content can be measured. For the same piece of information, it has different amount of information content depending on who is reading the information. The more you know about the subject before reading that piece of information, the lower the content of that piece of information is to you. The information entropy of a piece of information is not universal but vary from different viewers.",32,73
http://alexchungxx.wordpress.com,http://meinym.wordpress.com,2017-03-24,9,"I agree that we need to handle different mass information each day. However, some of them may have inaccuracy. Therefore, messages that we received must be filtered to ensure that the contents are worthy.",32,26
http://alexchungxx.wordpress.com,http://kamshingblog.wordpress.com,2017-03-23,9,"Thank you for your opinion.Machine learning could be generally classified into two types: supervised learning and unsupervised learning. The first one is like what you have mentioned: it needs a label for training data. However, for the second one, it does not require a label to train the model. K-mean algorithm and EM algorithm are the two example used in unsupervised learning.Moreover, I think although, at this moment, the processing speed of machine learning is still slow in many different areas, it is hard to say whether it will beat human after 20 years. Taking the alphaGo as an example, by applying the machine learning, the reaction speed of alphaGo is much faster than the most skillful Go player in the world. So I do believe that the processing speed of machine learning could be dramatically increased,In addition, Microsoft is now creating a concept graph: https://concept.research.microsoft.com/
I think in the short future, the machine could imitate how human recognizes an object. i.e by past experience and concepts.",32,46
http://alexchungxx.wordpress.com,http://ierg3320cuhk.wordpress.com,2017-03-24,9,"Thats true. It is special that human have consciousness, perception, judgement, and memory although the machines can perform similarly nowadays. In this era, machine learning is an important subject since human beings are not enable to deal with such large amount and complex information. In the foreseeable future, machine learning can be smart"" enough to perform analysis and predication accurately. I look forward to see how it can improve our live.",32,70
http://alexchungxx.wordpress.com,http://journey1001.wordpress.com,2017-03-24,9,"Hi Alex, thanks you for analysis. I think another great differences between machine and human being are creativity and visualization. Let me put in this way, if I ask you to describe your dream room immediately, I think there will be a picture pop up in your mind and you can describe it to me verbally. But what if I ask the same question to an AI? It probably cant come up with any dream room design. Designing or imagining a dream room requires perception cognition experience, which is difficult to a computer. What a computer can do is playing vectors. So if we really want a computer to design a room for us, we can offer a set of vectors representing different furniture and let the computer combine the vectors to form a room for us.",32,73
http://alexchungxx.wordpress.com,http://meinym.wordpress.com,2017-03-24,9,"I totally understand your point. I think that human and machine are having similar but  different cognition. Machines and human may have the same process to interpret the information. However, machines learn and analyze without any feeling from the database, meanwhile human study and emotion will thwarted.",32,26
http://alexchungxx.wordpress.com,http://andytangsite.wordpress.com,2017-03-24,9,"Hi Alex, did you heard of deep learning""? It is a kind of machine learning that allow machine to learn by itself"". The well-known AI, AlphaGo, was developedbyartificial neural network( a deep learning method). AlphaGo learnt what is a good move"" inKGSGo Server by observing topnotch go players games.Learning from the environment (abstract information) is human behaviour. But with the deep learning method, machine can also learn from the environment. In my opinion, machine maybe cannot understand our world in lower level or object level (e.g. what is a apple), I believe that machine can understand ourabstract or logic world (e.g. how we think) in future.I wrote a blog about this, you may have a look if your are interested. 
(https://andytangsite.wordpress.com/2017/03/11/bolg4/)Liked by 1 person",32,id not found
http://ierg33201155029092.wordpress.com,http://ierg3320tonykang.wordpress.com,2017-03-11,7,"I think to some degree you misuse the idea of NLP and compilation. What I believe is that NLP is talking about people are trying to utilise the machine to understand the massive natural language that is used every day. However, in terms of the compilation that the program is translated into machine code, it is much easier than NLP because we can define the syntax and the meaning of the programming language. If you would like to take a look at my post, I am writing a general comparison between NLP and compilation. Hopefully, my post can help you understand the difference between these two concepts.LikeLike",33,22
http://ierg33201155029092.wordpress.com,http://ierg3320tonykang.wordpress.com,2017-03-11,7,"I think to some degree you misuse the idea of NLP and compilation. What I believe is that NLP is talking about people are trying to utilise the machine to understand the massive natural language that is used every day. However, in terms of the compilation that the program is translated into machine code, it is much easier than NLP because we can define the syntax and the meaning of the programming language. If you would like to take a look at my post, I am writing a general comparison between NLP and compilation. Hopefully, my post can help you understand the difference between these two concepts.LikeLike",33,22
